Account_ID,Internal_Risk_Grade,Loan_Purpose,Customer_Debt_To_Income_Ratio,Loan_Default_Status,Requested_Amount_Raw
ACC-975188,Class-A,Debt Consolidation,12.5,0," $6,895.00 "
ACC-890681,Class-A,Debt Consolidation,12.5,0," $14,584.00 "
ACC-470650,Class-C,Small Business,12.5,0," $38,473.00 "
ACC-130902,Class-A,Debt Consolidation,12.5,1," $28,168.00 "
ACC-602111,Class-A,Debt Consolidation,12.5,0," $24,047.00 "
ACC-134446,Class-A,N/A,55.0,1," $20,973.00 "
ACC-277947,Class-B,Home Improvement,12.5,0," $18,885.00 "
ACC-698082,Class-B,Debt Consolidation,12.5,0," $31,137.00 "
ACC-690747,Class-A,Debt Consolidation,12.5,0," $7,329.00 "
ACC-844856,Class-A,Small Business,12.5,0," $30,269.00 "
ACC-425177,Class-B,Debt Consolidation,38.2,0," $13,144.00 "
ACC-270848,Class-C,Debt Consolidation,38.2,0," $24,366.00 "
ACC-200741,Class-B,Debt Consolidation,12.5,0," $31,291.00 "
ACC-930540,Class-A,Home Improvement,24.8,0," $34,892.00 "
ACC-914296,Class-A,Small Business,55.0,0," $35,886.00 "
ACC-614089,Class-B,Major Purchase,38.2,0," $14,513.00 "
ACC-906552,Class-C,Home Improvement,24.8,0," $37,422.00 "
ACC-284930,Class-A,Debt Consolidation,99.9,0," $17,488.00 "
ACC-932828,Class-C,Debt Consolidation,12.5,0," $35,925.00 "
ACC-432078,Class-B,Debt Consolidation,38.2,0," $35,304.00 "
ACC-961834,Class-B,Home Improvement,,1," $25,538.00 "
ACC-450230,Class-B,Small Business,12.5,0," $12,288.00 "
ACC-652509,Class-B,Major Purchase,38.2,0," $6,372.00 "
ACC-432344,Class-B,Debt Consolidation,55.0,0," $30,613.00 "
ACC-410583,Class-B,Home Improvement,12.5,0," $28,804.00 "
ACC-656937,Class-B,Major Purchase,55.0,0," $6,324.00 "
ACC-757892,,Debt Consolidation,,1," $30,718.00 "
ACC-665220,UNKNOWN,Debt Consolidation,55.0,0," $9,425.00 "
ACC-427695,Class-A,Small Business,12.5,0," $24,550.00 "
ACC-340845,,Debt Consolidation,,0," $43,305.00 "
ACC-591656,Class-A,Debt Consolidation,12.5,0," $9,783.00 "
ACC-843806,UNKNOWN,Debt Consolidation,24.8,1," $37,034.00 "
ACC-232103,Class-B,Home Improvement,24.8,0," $10,262.00 "
ACC-408288,Class-A,Small Business,12.5,0," $13,423.00 "
ACC-341688,Class-B,Home Improvement,24.8,0," $38,708.00 "
ACC-597592,Class-A,Debt Consolidation,38.2,0," $35,241.00 "
ACC-676365,,Home Improvement,,0," $9,716.00 "
ACC-233691,Class-A,N/A,24.8,0," $12,110.00 "
ACC-470883,Class-A,N/A,55.0,0," $31,840.00 "
ACC-195700,,Debt Consolidation,,1," $8,163.00 "
ACC-196543,Class-B,Major Purchase,12.5,0," $16,003.00 "
ACC-767869,,Debt Consolidation,,0," $33,542.00 "
ACC-685902,Class-B,Home Improvement,12.5,0," $39,565.00 "
ACC-353051,Class-B,Debt Consolidation,,0," $39,907.00 "
ACC-730750,Class-C,Debt Consolidation,24.8,0," $10,873.00 "
ACC-702681,Class-B,Debt Consolidation,-1.5,0," $5,493.00 "
ACC-845273,Class-B,Debt Consolidation,24.8,0," $44,178.00 "
ACC-827857,Class-A,Debt Consolidation,55.0,0," $42,290.00 "
ACC-118654,Class-A,N/A,24.8,0," $21,083.00 "
ACC-404450,Class-B,Debt Consolidation,55.0,0," $39,627.00 "
ACC-292894,Class-A,Home Improvement,55.0,0," $39,759.00 "
ACC-655304,Class-A,Small Business,24.8,0," $32,127.00 "
ACC-552399,Class-A,Small Business,24.8,0," $37,272.00 "
ACC-912929,Class-A,Small Business,55.0,0," $5,574.00 "
ACC-551476,Class-A,Home Improvement,55.0,0," $41,957.00 "
ACC-457127,Class-A,Home Improvement,24.8,1," $20,043.00 "
ACC-866233,Class-C,Home Improvement,12.5,0," $30,112.00 "
ACC-861683,Class-C,Small Business,38.2,0," $33,653.00 "
ACC-304452,Class-B,Home Improvement,55.0,0," $6,214.00 "
ACC-832690,Class-B,Home Improvement,38.2,0," $39,715.00 "
ACC-972090,Class-A,N/A,24.8,0," $20,596.00 "
ACC-880635,Class-C,Debt Consolidation,24.8,1," $15,604.00 "
ACC-768561,Class-A,Debt Consolidation,55.0,0," $5,894.00 "
ACC-585651,Class-A,Debt Consolidation,38.2,0," $10,352.00 "
ACC-822913,Class-B,Debt Consolidation,12.5,0," $31,383.00 "
ACC-758504,Class-A,Small Business,38.2,0," $6,886.00 "
ACC-617671,Class-A,Home Improvement,55.0,0," $29,907.00 "
ACC-431040,Class-B,Debt Consolidation,12.5,1," $36,196.00 "
ACC-217772,UNKNOWN,Debt Consolidation,38.2,0," $30,629.00 "
ACC-379065,Class-A,Debt Consolidation,,0," $6,840.00 "
ACC-821708,Class-A,Debt Consolidation,12.5,0," $13,112.00 "
ACC-500726,Class-A,Debt Consolidation,38.2,0," $19,094.00 "
ACC-950632,Class-A,Major Purchase,38.2,0," $27,738.00 "
ACC-382317,Class-A,Debt Consolidation,12.5,0," $5,696.00 "
ACC-121986,Class-B,Debt Consolidation,55.0,0," $15,027.00 "
ACC-795350,Class-B,Debt Consolidation,24.8,0," $15,190.00 "
ACC-589227,Class-A,Small Business,24.8,0," $7,865.00 "
ACC-665790,Class-B,Home Improvement,99.9,1," $20,549.00 "
ACC-563815,Class-A,Small Business,12.5,0," $16,785.00 "
ACC-356637,Class-A,Home Improvement,,0," $27,149.00 "
ACC-578141,Class-A,Small Business,24.8,0," $16,194.00 "
ACC-309591,Class-A,Debt Consolidation,12.5,1," $40,557.00 "
ACC-842355,Class-A,Debt Consolidation,12.5,0," $40,929.00 "
ACC-519572,Class-A,Major Purchase,12.5,0," $10,935.00 "
ACC-279852,Class-B,Home Improvement,24.8,0," $31,829.00 "
ACC-488806,Class-B,Small Business,24.8,0," $24,740.00 "
ACC-755150,Class-A,Debt Consolidation,38.2,0," $44,062.00 "
ACC-997483,Class-A,Major Purchase,12.5,0," $10,754.00 "
ACC-676145,Class-B,Debt Consolidation,,0," $23,687.00 "
ACC-658495,Class-A,Debt Consolidation,12.5,1," $24,304.00 "
ACC-694053,Class-B,Debt Consolidation,38.2,0," $18,671.00 "
ACC-360956,Class-A,Small Business,38.2,0," $21,559.00 "
ACC-894416,Class-A,Small Business,12.5,0," $39,518.00 "
ACC-975073,Class-B,Small Business,38.2,0," $44,862.00 "
ACC-273287,Class-C,Debt Consolidation,55.0,0," $32,994.00 "
ACC-730479,Class-C,Major Purchase,38.2,0," $32,510.00 "
ACC-574751,Class-A,Debt Consolidation,24.8,0," $16,411.00 "
ACC-654632,Class-A,Debt Consolidation,12.5,0," $11,715.00 "
ACC-594273,Class-C,Home Improvement,,0," $9,854.00 "
ACC-493050,UNKNOWN,Debt Consolidation,,0," $26,447.00 "
ACC-480660,Class-A,Debt Consolidation,55.0,0," $33,360.00 "
ACC-324039,Class-B,Debt Consolidation,,0," $39,714.00 "
ACC-957216,,Major Purchase,,0," $17,218.00 "
ACC-294308,,Debt Consolidation,,0," $9,341.00 "
ACC-312426,Class-A,Small Business,38.2,0," $29,301.00 "
ACC-717742,Class-A,Home Improvement,12.5,0," $19,367.00 "
ACC-327180,Class-C,Major Purchase,12.5,0," $22,551.00 "
ACC-854146,Class-C,Small Business,12.5,1," $18,381.00 "
ACC-495937,Class-A,Major Purchase,55.0,0," $43,626.00 "
ACC-167357,Class-A,Home Improvement,24.8,0," $24,423.00 "
ACC-528670,Class-B,Small Business,55.0,0," $29,887.00 "
ACC-929710,,Debt Consolidation,,0," $27,782.00 "
ACC-845697,Class-C,Major Purchase,24.8,0," $37,906.00 "
ACC-883216,Class-B,Home Improvement,38.2,0," $15,421.00 "
ACC-237373,Class-A,Home Improvement,38.2,0," $36,996.00 "
ACC-824640,Class-A,Major Purchase,38.2,0," $14,336.00 "
ACC-412637,Class-C,Debt Consolidation,38.2,0," $5,521.00 "
ACC-668708,Class-A,Debt Consolidation,24.8,1," $44,561.00 "
ACC-504089,Class-A,Debt Consolidation,55.0,0," $25,816.00 "
ACC-574774,Class-A,Debt Consolidation,12.5,0," $39,280.00 "
ACC-634503,UNKNOWN,Home Improvement,38.2,0," $20,427.00 "
ACC-751901,,Major Purchase,,1," $23,951.00 "
ACC-478630,Class-B,Debt Consolidation,,0," $27,900.00 "
ACC-278460,Class-C,Debt Consolidation,12.5,0," $34,097.00 "
ACC-479142,Class-A,Debt Consolidation,38.2,0," $41,142.00 "
ACC-709425,Class-A,Home Improvement,12.5,0," $28,845.00 "
ACC-533354,Class-A,Home Improvement,24.8,0," $27,383.00 "
ACC-573457,Class-C,N/A,24.8,0," $36,565.00 "
ACC-603081,UNKNOWN,Debt Consolidation,12.5,0," $30,422.00 "
ACC-166536,Class-C,Home Improvement,24.8,0," $18,704.00 "
ACC-205393,Class-C,Debt Consolidation,12.5,0," $28,242.00 "
ACC-889819,Class-C,Small Business,38.2,0," $38,992.00 "
ACC-574791,Class-B,Small Business,12.5,0," $8,914.00 "
ACC-473883,,Debt Consolidation,,0," $13,245.00 "
ACC-597164,Class-B,N/A,24.8,0," $30,505.00 "
ACC-587915,Class-A,Major Purchase,12.5,0," $6,821.00 "
ACC-553613,Class-B,Debt Consolidation,38.2,0," $10,103.00 "
ACC-247022,UNKNOWN,Debt Consolidation,38.2,0," $14,809.00 "
ACC-698953,Class-B,Debt Consolidation,24.8,0," $14,050.00 "
ACC-408536,Class-B,Debt Consolidation,99.9,0," $40,685.00 "
ACC-814964,Class-A,N/A,12.5,0," $43,725.00 "
ACC-380835,Class-C,Home Improvement,12.5,0," $16,628.00 "
ACC-300145,Class-B,Debt Consolidation,12.5,0," $7,403.00 "
ACC-621301,Class-A,Home Improvement,38.2,0," $12,290.00 "
ACC-780173,Class-A,Debt Consolidation,38.2,0," $35,626.00 "
ACC-984669,Class-A,Major Purchase,24.8,1," $10,191.00 "
ACC-788547,Class-A,Small Business,12.5,0," $20,552.00 "
ACC-383140,Class-B,Major Purchase,55.0,0," $5,884.00 "
ACC-776077,Class-A,Home Improvement,55.0,0," $6,365.00 "
ACC-795025,Class-B,Debt Consolidation,24.8,0," $29,046.00 "
ACC-767205,Class-A,Home Improvement,55.0,0," $33,996.00 "
ACC-687093,Class-B,Debt Consolidation,38.2,0," $39,391.00 "
ACC-959623,Class-B,Debt Consolidation,12.5,0," $38,901.00 "
ACC-246172,Class-A,Debt Consolidation,24.8,0," $20,368.00 "
ACC-924379,Class-A,Debt Consolidation,12.5,0," $33,378.00 "
ACC-506846,Class-B,Debt Consolidation,38.2,0," $29,105.00 "
ACC-604511,Class-A,Home Improvement,38.2,1," $29,525.00 "
ACC-239199,Class-A,Small Business,24.8,0," $36,041.00 "
ACC-706818,Class-B,Debt Consolidation,38.2,0," $27,704.00 "
ACC-984517,Class-B,Home Improvement,99.9,0," $21,332.00 "
ACC-292347,Class-A,Home Improvement,12.5,1," $18,525.00 "
ACC-492791,Class-B,Home Improvement,24.8,1," $40,098.00 "
ACC-163280,Class-C,Debt Consolidation,24.8,0," $19,291.00 "
ACC-773577,Class-C,Debt Consolidation,38.2,0," $17,249.00 "
ACC-758495,Class-B,Debt Consolidation,12.5,0," $33,314.00 "
ACC-508393,Class-B,Debt Consolidation,99.9,0," $35,927.00 "
ACC-718037,,Debt Consolidation,,0," $38,043.00 "
ACC-935645,Class-C,Major Purchase,55.0,0," $5,926.00 "
ACC-984205,Class-A,Debt Consolidation,55.0,0," $38,599.00 "
ACC-179082,UNKNOWN,Home Improvement,55.0,0," $20,036.00 "
ACC-832330,Class-B,Home Improvement,12.5,0," $6,989.00 "
ACC-728456,Class-A,Major Purchase,12.5,0," $43,530.00 "
ACC-983911,,Debt Consolidation,,0," $42,912.00 "
ACC-862888,Class-B,Home Improvement,55.0,0," $25,330.00 "
ACC-847699,Class-B,Small Business,24.8,0," $41,228.00 "
ACC-893145,Class-C,Home Improvement,24.8,0," $30,251.00 "
ACC-754043,Class-B,Debt Consolidation,24.8,0," $6,951.00 "
ACC-679937,Class-C,Small Business,24.8,0," $12,399.00 "
ACC-108049,Class-A,Small Business,38.2,1," $19,386.00 "
ACC-857773,Class-B,Home Improvement,24.8,0," $8,635.00 "
ACC-887437,Class-C,Major Purchase,,0," $9,920.00 "
ACC-836226,Class-C,Debt Consolidation,55.0,0," $12,629.00 "
ACC-817699,Class-A,N/A,38.2,0," $36,020.00 "
ACC-667364,Class-A,Debt Consolidation,12.5,0," $26,151.00 "
ACC-850867,Class-A,Home Improvement,24.8,0," $40,217.00 "
ACC-120489,,Debt Consolidation,,0," $28,251.00 "
ACC-247459,UNKNOWN,Debt Consolidation,24.8,0," $11,617.00 "
ACC-882381,Class-B,Small Business,,0," $18,216.00 "
ACC-558887,Class-C,Home Improvement,24.8,0," $39,597.00 "
ACC-407717,Class-B,N/A,24.8,0," $30,073.00 "
ACC-519404,Class-B,Small Business,,0," $26,245.00 "
ACC-158839,Class-B,Home Improvement,55.0,0," $26,034.00 "
ACC-380108,Class-B,Debt Consolidation,38.2,1," $12,611.00 "
ACC-789146,Class-A,Debt Consolidation,38.2,0," $41,202.00 "
ACC-355999,Class-C,Debt Consolidation,24.8,0," $39,552.00 "
ACC-254288,Class-A,Debt Consolidation,38.2,0," $30,851.00 "
ACC-483113,,Debt Consolidation,,0," $35,039.00 "
ACC-776151,Class-B,Home Improvement,24.8,1," $5,404.00 "
ACC-471069,Class-B,Small Business,24.8,1," $5,645.00 "
ACC-453016,Class-A,Debt Consolidation,12.5,0," $22,569.00 "
ACC-550708,,Debt Consolidation,,0," $38,015.00 "
ACC-151999,Class-C,Home Improvement,24.8,0," $15,967.00 "
ACC-657650,Class-B,Home Improvement,12.5,0," $7,381.00 "
ACC-174634,Class-C,Small Business,38.2,1," $12,840.00 "
ACC-431424,Class-A,Home Improvement,12.5,0," $44,213.00 "
ACC-688856,Class-B,Major Purchase,12.5,0," $25,603.00 "
ACC-557608,Class-A,Debt Consolidation,55.0,0," $17,493.00 "
ACC-387068,Class-B,Debt Consolidation,12.5,0," $31,787.00 "
ACC-892697,Class-C,Debt Consolidation,55.0,0," $29,624.00 "
ACC-248969,Class-B,Debt Consolidation,55.0,0," $11,991.00 "
ACC-309960,Class-B,Home Improvement,38.2,1," $35,995.00 "
ACC-570553,Class-C,Debt Consolidation,38.2,0," $20,444.00 "
ACC-622489,,Debt Consolidation,,0," $27,527.00 "
ACC-339283,Class-A,Home Improvement,12.5,0," $18,450.00 "
ACC-523151,Class-B,N/A,38.2,0," $16,371.00 "
ACC-986563,,Debt Consolidation,,0," $43,382.00 "
ACC-387901,Class-A,Major Purchase,12.5,0," $36,703.00 "
ACC-509184,Class-B,Debt Consolidation,38.2,1," $19,843.00 "
ACC-164349,Class-A,Debt Consolidation,12.5,0," $19,002.00 "
ACC-109947,Class-C,Major Purchase,12.5,0," $28,125.00 "
ACC-180523,Class-B,Debt Consolidation,38.2,0," $42,063.00 "
ACC-235932,Class-C,Small Business,24.8,0," $40,652.00 "
ACC-791361,UNKNOWN,Debt Consolidation,12.5,0," $10,090.00 "
ACC-592551,Class-A,Debt Consolidation,55.0,0," $22,434.00 "
ACC-629264,Class-B,Home Improvement,55.0,0," $7,905.00 "
ACC-631145,Class-C,Debt Consolidation,55.0,0," $43,559.00 "
ACC-954523,Class-A,Small Business,55.0,0," $35,548.00 "
ACC-598477,Class-B,Major Purchase,,1," $29,680.00 "
ACC-405038,Class-B,Home Improvement,12.5,0," $36,657.00 "
ACC-478538,Class-A,Debt Consolidation,12.5,0," $19,495.00 "
ACC-115860,Class-B,Home Improvement,12.5,0," $5,982.00 "
ACC-912209,Class-C,Debt Consolidation,38.2,0," $20,914.00 "
ACC-846886,Class-C,Home Improvement,24.8,0," $19,133.00 "
ACC-538111,UNKNOWN,Debt Consolidation,12.5,1," $16,349.00 "
ACC-839006,Class-A,Small Business,24.8,0," $16,055.00 "
ACC-802457,Class-B,Small Business,38.2,0," $43,604.00 "
ACC-556893,Class-A,Home Improvement,55.0,0," $9,341.00 "
ACC-725601,,Debt Consolidation,,0," $7,761.00 "
ACC-730257,Class-A,Home Improvement,24.8,1," $41,280.00 "
ACC-843742,Class-A,Debt Consolidation,38.2,1," $5,221.00 "
ACC-513120,Class-A,Small Business,24.8,1," $24,295.00 "
ACC-407255,Class-A,Debt Consolidation,,0," $43,780.00 "
ACC-973256,Class-A,Debt Consolidation,24.8,0," $40,833.00 "
ACC-456141,Class-A,Home Improvement,24.8,0," $14,825.00 "
ACC-422116,Class-A,Small Business,24.8,0," $17,509.00 "
ACC-486946,Class-B,Home Improvement,12.5,0," $27,758.00 "
ACC-781701,Class-C,Home Improvement,24.8,0," $10,902.00 "
ACC-314057,,Home Improvement,,0," $11,279.00 "
ACC-797089,UNKNOWN,Debt Consolidation,12.5,1," $23,796.00 "
ACC-240631,Class-B,Home Improvement,24.8,1," $17,322.00 "
ACC-990610,Class-C,Debt Consolidation,24.8,0," $7,552.00 "
ACC-750301,Class-B,Home Improvement,24.8,0," $22,514.00 "
ACC-396205,Class-C,Debt Consolidation,24.8,0," $10,718.00 "
ACC-485478,Class-A,Home Improvement,12.5,1," $30,804.00 "
ACC-524519,Class-B,Home Improvement,38.2,0," $9,306.00 "
ACC-202136,Class-B,Debt Consolidation,38.2,0," $43,294.00 "
ACC-984837,Class-B,Home Improvement,99.9,0," $32,990.00 "
ACC-714399,Class-B,Small Business,12.5,0," $14,929.00 "
ACC-221904,Class-A,Major Purchase,12.5,0," $20,633.00 "
ACC-280059,Class-B,Small Business,55.0,0," $39,608.00 "
ACC-674153,,Major Purchase,,0," $14,010.00 "
ACC-239716,Class-A,N/A,24.8,0," $41,441.00 "
ACC-524801,Class-B,Small Business,24.8,1," $29,507.00 "
ACC-250701,UNKNOWN,Small Business,12.5,0," $32,373.00 "
ACC-740317,,Home Improvement,,0," $19,929.00 "
ACC-246071,Class-B,Debt Consolidation,55.0,0," $32,806.00 "
ACC-164591,Class-A,Home Improvement,24.8,0," $30,712.00 "
ACC-698260,Class-B,Small Business,12.5,0," $44,910.00 "
ACC-560183,Class-A,Debt Consolidation,12.5,0," $30,902.00 "
ACC-217056,Class-C,Home Improvement,99.9,0," $14,171.00 "
ACC-250137,Class-C,Debt Consolidation,55.0,0," $37,220.00 "
ACC-595174,Class-B,Major Purchase,55.0,0," $20,636.00 "
ACC-923387,Class-A,N/A,24.8,1," $12,510.00 "
ACC-218725,Class-A,Debt Consolidation,12.5,0," $21,035.00 "
ACC-659760,Class-B,N/A,24.8,1," $35,327.00 "
ACC-343601,Class-C,Debt Consolidation,12.5,0," $13,368.00 "
ACC-835509,Class-B,Debt Consolidation,-1.5,0," $31,399.00 "
ACC-517752,Class-B,N/A,24.8,0," $29,865.00 "
ACC-802643,Class-A,Debt Consolidation,,0," $16,989.00 "
ACC-137515,Class-B,Home Improvement,12.5,0," $31,050.00 "
ACC-792231,Class-A,Debt Consolidation,38.2,0," $6,040.00 "
ACC-151869,Class-B,Debt Consolidation,,0," $41,999.00 "
ACC-152342,Class-C,Debt Consolidation,24.8,0," $24,162.00 "
ACC-968545,Class-B,Home Improvement,12.5,0," $7,704.00 "
ACC-789778,Class-A,Debt Consolidation,12.5,1," $9,430.00 "
ACC-401842,Class-B,Debt Consolidation,-1.5,0," $26,517.00 "
ACC-613247,Class-A,Small Business,38.2,0," $27,622.00 "
ACC-935480,Class-C,Debt Consolidation,38.2,0," $38,942.00 "
ACC-877443,,Debt Consolidation,,0," $14,742.00 "
ACC-245225,Class-A,Debt Consolidation,12.5,0," $28,713.00 "
ACC-546004,Class-A,Home Improvement,99.9,0," $24,800.00 "
ACC-277688,Class-B,Debt Consolidation,38.2,0," $30,947.00 "
ACC-863574,Class-B,Home Improvement,24.8,0," $39,819.00 "
ACC-813379,Class-B,N/A,24.8,0," $14,132.00 "
ACC-340521,UNKNOWN,Major Purchase,12.5,1," $28,705.00 "
ACC-658884,Class-A,Debt Consolidation,38.2,0," $34,994.00 "
ACC-597336,Class-C,Debt Consolidation,,0," $12,322.00 "
ACC-763447,Class-A,Home Improvement,38.2,0," $41,244.00 "
ACC-432258,,Home Improvement,,0," $14,866.00 "
ACC-192226,Class-A,Home Improvement,12.5,0," $31,952.00 "
ACC-216248,Class-B,Home Improvement,55.0,0," $33,669.00 "
ACC-800153,Class-B,Debt Consolidation,24.8,1," $29,573.00 "
ACC-213614,Class-A,Debt Consolidation,,0," $20,853.00 "
ACC-617088,Class-A,Small Business,,1," $7,582.00 "
ACC-248805,UNKNOWN,Home Improvement,12.5,0," $39,209.00 "
ACC-504423,Class-A,Debt Consolidation,24.8,0," $30,527.00 "
ACC-865720,Class-C,Major Purchase,12.5,0," $25,712.00 "
ACC-759782,Class-C,Home Improvement,55.0,0," $34,145.00 "
ACC-581490,Class-B,Major Purchase,24.8,0," $21,567.00 "
ACC-818907,Class-A,Home Improvement,12.5,0," $11,019.00 "
ACC-727324,UNKNOWN,Debt Consolidation,55.0,0," $25,570.00 "
ACC-766522,Class-A,Debt Consolidation,12.5,0," $29,139.00 "
ACC-723303,Class-B,Debt Consolidation,38.2,1," $19,601.00 "
ACC-340032,Class-B,Debt Consolidation,24.8,0," $43,179.00 "
ACC-939209,Class-B,Home Improvement,24.8,0," $5,524.00 "
ACC-663554,Class-B,Debt Consolidation,,0," $30,742.00 "
ACC-403296,Class-A,Major Purchase,24.8,0," $15,944.00 "
ACC-174497,Class-C,Debt Consolidation,24.8,1," $42,044.00 "
ACC-349603,Class-A,Debt Consolidation,24.8,0," $41,995.00 "
ACC-783109,Class-A,Debt Consolidation,12.5,0," $6,668.00 "
ACC-623111,,Debt Consolidation,,0," $37,628.00 "
ACC-925581,Class-B,Debt Consolidation,12.5,0," $14,103.00 "
ACC-242594,Class-B,Home Improvement,38.2,0," $33,844.00 "
ACC-630203,Class-B,Debt Consolidation,38.2,0," $36,972.00 "
ACC-801306,Class-A,Small Business,24.8,0," $28,926.00 "
ACC-340446,Class-B,Debt Consolidation,24.8,0," $17,772.00 "
ACC-377608,Class-B,Small Business,12.5,0," $32,174.00 "
ACC-778546,Class-A,Debt Consolidation,55.0,0," $29,833.00 "
ACC-546045,Class-A,Home Improvement,55.0,1," $31,324.00 "
ACC-183483,Class-B,Home Improvement,38.2,1," $31,525.00 "
ACC-106306,Class-A,Home Improvement,12.5,0," $27,852.00 "
ACC-120421,Class-B,Debt Consolidation,24.8,0," $9,725.00 "
ACC-827242,Class-A,Major Purchase,12.5,0," $24,075.00 "
ACC-500165,Class-A,Home Improvement,24.8,0," $9,902.00 "
ACC-899548,Class-C,Debt Consolidation,99.9,0," $5,142.00 "
ACC-985516,Class-A,Major Purchase,12.5,0," $32,076.00 "
ACC-861738,Class-A,Debt Consolidation,38.2,1," $12,437.00 "
ACC-566123,Class-A,Debt Consolidation,38.2,0," $34,609.00 "
ACC-530167,Class-B,Home Improvement,12.5,1," $20,734.00 "
ACC-204361,Class-C,Debt Consolidation,38.2,0," $19,433.00 "
ACC-423565,Class-B,Home Improvement,99.9,0," $15,661.00 "
ACC-538531,Class-A,Home Improvement,55.0,0," $7,436.00 "
ACC-683737,Class-A,Major Purchase,24.8,0," $17,678.00 "
ACC-725373,Class-C,Small Business,12.5,0," $6,607.00 "
ACC-642760,Class-A,Debt Consolidation,38.2,0," $34,423.00 "
ACC-977202,Class-C,Small Business,,0," $43,092.00 "
ACC-733737,Class-C,Home Improvement,55.0,1," $27,582.00 "
ACC-864664,Class-A,Home Improvement,24.8,0," $10,508.00 "
ACC-333526,Class-C,Small Business,12.5,0," $38,528.00 "
ACC-749802,UNKNOWN,Major Purchase,12.5,0," $42,123.00 "
ACC-637815,Class-B,Home Improvement,24.8,1," $12,246.00 "
ACC-211937,Class-A,Debt Consolidation,12.5,0," $33,004.00 "
ACC-939459,Class-A,Major Purchase,55.0,0," $43,436.00 "
ACC-325006,Class-B,Small Business,12.5,0," $18,769.00 "
ACC-602194,Class-A,Small Business,38.2,0," $24,513.00 "
ACC-334152,Class-A,Home Improvement,24.8,0," $43,177.00 "
ACC-782086,Class-A,Small Business,99.9,0," $14,968.00 "
ACC-587745,Class-B,Small Business,12.5,0," $11,321.00 "
ACC-206670,Class-C,Home Improvement,55.0,0," $31,043.00 "
ACC-370694,Class-A,Home Improvement,24.8,1," $6,904.00 "
ACC-660478,Class-B,Debt Consolidation,,0," $6,195.00 "
ACC-472189,Class-A,Home Improvement,55.0,1," $17,537.00 "
ACC-962727,Class-A,Home Improvement,12.5,0," $9,078.00 "
ACC-605251,,N/A,,0," $28,217.00 "
ACC-281144,Class-A,Major Purchase,,0," $28,759.00 "
ACC-380959,Class-C,Small Business,24.8,0," $23,546.00 "
ACC-375323,Class-B,Small Business,38.2,0," $13,292.00 "
ACC-934987,Class-B,Debt Consolidation,12.5,1," $32,837.00 "
ACC-764008,Class-A,Debt Consolidation,38.2,0," $5,092.00 "
ACC-905937,Class-A,Small Business,38.2,0," $26,292.00 "
ACC-343592,Class-A,Debt Consolidation,24.8,0," $24,602.00 "
ACC-720617,,Debt Consolidation,,0," $18,816.00 "
ACC-208996,Class-B,Small Business,24.8,0," $13,438.00 "
ACC-151251,Class-A,Debt Consolidation,38.2,0," $17,062.00 "
ACC-664091,Class-C,Home Improvement,12.5,0," $25,315.00 "
ACC-283042,Class-A,Home Improvement,38.2,0," $40,056.00 "
ACC-882109,Class-B,Major Purchase,24.8,1," $28,600.00 "
ACC-854560,Class-A,Home Improvement,24.8,0," $12,250.00 "
ACC-473086,Class-B,Debt Consolidation,,0," $31,040.00 "
ACC-484249,Class-B,N/A,24.8,0," $16,435.00 "
ACC-178442,UNKNOWN,Debt Consolidation,24.8,1," $20,120.00 "
ACC-817362,Class-C,Home Improvement,24.8,0," $32,987.00 "
ACC-648094,Class-C,Home Improvement,,0," $42,525.00 "
ACC-443545,Class-C,Debt Consolidation,24.8,0," $26,769.00 "
ACC-331095,Class-A,Debt Consolidation,12.5,0," $17,555.00 "
